order_id,product_id,quantity,discount
O08577,P0165,4,0.05
O08577,P0043,1,0.05
O08577,P0199,2,0.0
O08578,P0169,3,0.05
O08579,P0090,1,0.05
O08579,P0156,1,0.1
O08580,P0167,1,0.1
O08580,P0127,1,0.0
O08581,P0195,1,0.0
O08581,P0139,1,0.0
O08581,P0140,1,0.0
O08582,P0062,1,0.0
O08582,P0022,4,0.0
O08583,P0019,3,0.05
O08584,P0053,1,0.05
O08585,P0101,1,0.0
O08586,P0051,2,0.1
O08586,P0183,2,0.05
O08587,P0118,1,0.0
O08587,P0069,2,0.0
O08588,P0152,1,0.05
O08588,P0151,1,0.0
O08589,P0138,1,0.1
O08590,P0053,1,0.0
O08591,P0098,1,0.0
O08591,P0119,1,0.0
O08592,P0040,2,0.0
O08592,P0084,1,0.15
O08593,P0047,1,0.0
O08593,P0121,1,0.1
O08594,P0116,1,0.05
O08594,P0019,3,0.2
O08595,P0052,1,0.05
O08596,P0068,3,0.0
O08596,P0120,1,0.05
O08596,P0011,2,0.05
O08597,P0160,1,0.05
O08597,P0063,3,0.1
O08598,P0189,1,0.05
O08599,P0026,4,0.0
O08599,P0005,3,0.1
O08600,P0003,2,0.05
O08600,P0091,1,0.0
O08601,P0015,2,0.05
O08601,P0138,2,0.05
O08602,P0116,2,0.0
O08602,P0137,3,0.0
O08603,P0165,3,0.1
O08603,P0168,1,0.0
O08604,P0186,1,0.1
O08605,P0015,2,0.2
O08605,P0025,1,0.05
O08605,P0142,1,0.1
O08605,P0076,2,0.05
O08606,P0014,1,0.15
O08606,P0019,1,0.05
O08607,P0161,1,0.05
O08607,P0148,2,0.0
O08608,P0026,1,0.1
O08609,P0005,1,0.0
O08609,P0187,2,0.1
O08610,P0193,1,0.0
O08610,P0066,1,0.0
O08611,P0016,2,0.1
O08611,P0157,2,0.05
O08612,P0184,4,0.0
O08612,P0022,4,0.0
O08612,P0176,2,0.1
O08613,P0157,4,0.05
O08613,P0186,1,0.15
O08614,P0002,3,0.1
O08614,P0072,2,0.0
O08614,P0124,2,0.1
O08615,P0018,3,0.15
O08616,P0028,2,0.0
O08617,P0083,1,0.05
O08617,P0161,4,0.15
O08617,P0185,1,0.1
O08618,P0150,1,0.0
O08619,P0111,1,0.0
O08619,P0068,1,0.05
O08620,P0091,2,0.05
O08620,P0037,1,0.0
O08621,P0188,5,0.1
O08621,P0057,5,0.1
O08622,P0065,2,0.0
O08622,P0073,2,0.0
O08622,P0036,2,0.1
O08623,P0049,1,0.0
O08623,P0077,1,0.0
O08623,P0017,3,0.0
O08624,P0133,2,0.0
O08624,P0112,2,0.05
O08625,P0137,4,0.0
O08626,P0142,3,0.0
O08626,P0044,2,0.0
O08626,P0049,2,0.05
O08627,P0038,1,0.0
O08628,P0034,4,0.0
O08628,P0169,2,0.05
O08628,P0158,1,0.15
O08629,P0057,4,0.0
O08630,P0015,1,0.1
O08630,P0139,2,0.05
O08631,P0148,1,0.1
O08631,P0190,2,0.15
O08632,P0149,1,0.1
O08632,P0116,1,0.05
O08632,P0090,3,0.15
O08632,P0188,3,0.0
O08633,P0131,1,0.0
O08633,P0120,2,0.05
O08634,P0165,2,0.0
O08634,P0002,2,0.1
O08635,P0165,2,0.1
O08635,P0011,1,0.0
O08635,P0103,1,0.0
O08636,P0185,2,0.05
O08637,P0148,2,0.0
O08637,P0123,2,0.1
O08638,P0022,1,0.05
O08638,P0147,1,0.0
O08638,P0121,1,0.0
O08639,P0199,2,0.15
O08640,P0110,2,0.0
O08640,P0115,1,0.05
O08641,P0166,1,0.0
O08641,P0129,3,0.15
O08642,P0074,2,0.05
O08642,P0104,3,0.0
O08642,P0154,2,0.0
O08642,P0064,2,0.15
O08643,P0105,4,0.0
O08643,P0063,1,0.15
O08644,P0003,1,0.1
O08644,P0063,4,0.1
O08645,P0065,1,0.15
O08645,P0166,1,0.0
O08646,P0140,1,0.05
O08646,P0071,5,0.05
O08646,P0168,3,0.15
O08647,P0101,1,0.05
O08647,P0197,2,0.0
O08648,P0161,2,0.15
O08648,P0133,2,0.0
O08649,P0189,3,0.0
O08649,P0148,3,0.05
O08649,P0043,1,0.0
O08650,P0026,1,0.0
O08650,P0164,1,0.15
O08651,P0098,3,0.05
O08651,P0126,1,0.0
O08651,P0071,1,0.0
O08652,P0019,2,0.05
O08652,P0114,1,0.05
O08653,P0128,2,0.05
O08653,P0192,1,0.0
O08653,P0079,3,0.05
O08653,P0186,1,0.05
O08654,P0168,5,0.0
O08654,P0084,2,0.0
O08655,P0024,2,0.1
O08655,P0192,4,0.0
O08655,P0031,3,0.0
O08656,P0061,3,0.0
O08657,P0153,1,0.0
O08657,P0070,2,0.05
O08657,P0178,2,0.0
O08658,P0071,1,0.15
O08659,P0049,1,0.05
O08660,P0010,1,0.05
O08661,P0083,3,0.1
O08662,P0100,1,0.1
O08663,P0077,1,0.0
O08663,P0134,2,0.05
O08664,P0162,1,0.0
O08664,P0104,2,0.2
O08665,P0013,1,0.0
O08665,P0101,1,0.15
O08666,P0191,2,0.0
O08666,P0149,1,0.1
O08666,P0153,2,0.15
O08667,P0154,1,0.0
O08667,P0176,1,0.0
O08667,P0003,1,0.2
O08668,P0012,2,0.0
O08668,P0010,4,0.2
O08668,P0001,2,0.0
O08669,P0074,2,0.0
O08669,P0178,3,0.05
O08669,P0062,2,0.05
O08670,P0013,1,0.0
O08671,P0031,3,0.15
O08671,P0072,1,0.05
O08672,P0101,2,0.0
O08673,P0022,1,0.05
O08674,P0012,1,0.15
O08674,P0115,1,0.0
O08675,P0140,1,0.1
O08675,P0157,2,0.0
O08676,P0105,3,0.0
O08676,P0021,1,0.05
O08677,P0118,1,0.0
O08677,P0120,1,0.1
O08677,P0189,3,0.1
O08678,P0107,1,0.05
O08679,P0039,1,0.0
O08679,P0007,1,0.0
O08679,P0008,3,0.05
O08679,P0141,2,0.1
O08680,P0189,1,0.0
O08681,P0060,3,0.1
O08682,P0070,1,0.0
O08683,P0029,1,0.05
O08683,P0048,2,0.05
O08683,P0145,1,0.0
O08684,P0019,2,0.0
O08685,P0133,1,0.0
O08685,P0109,1,0.05
O08685,P0007,1,0.05
O08685,P0038,2,0.0
O08686,P0121,1,0.1
O08686,P0018,1,0.05
O08687,P0167,1,0.0
O08688,P0043,2,0.15
O08689,P0025,2,0.05
O08689,P0129,5,0.05
O08689,P0182,2,0.2
O08690,P0009,4,0.1
O08690,P0023,2,0.0
O08691,P0199,1,0.1
O08691,P0061,1,0.1
O08692,P0067,1,0.0
O08692,P0197,2,0.0
O08693,P0132,1,0.0
O08693,P0056,2,0.1
O08694,P0045,1,0.15
O08695,P0094,1,0.05
O08696,P0189,4,0.2
O08696,P0180,1,0.0
O08696,P0069,2,0.05
O08697,P0006,2,0.0
O08697,P0042,1,0.05
O08698,P0100,3,0.0
O08698,P0023,1,0.05
O08699,P0024,1,0.05
O08699,P0167,1,0.0
O08699,P0030,4,0.05
O08700,P0154,1,0.0
O08701,P0028,1,0.0
O08702,P0021,1,0.2
O08702,P0135,3,0.05
O08703,P0128,1,0.1
O08703,P0126,5,0.05
O08704,P0087,2,0.05
O08704,P0064,1,0.05
O08704,P0072,1,0.1
O08704,P0113,1,0.15
O08705,P0151,2,0.15
O08705,P0004,1,0.0
O08705,P0138,2,0.2
O08706,P0131,3,0.15
O08707,P0124,2,0.0
O08707,P0131,4,0.05
O08708,P0141,1,0.0
O08709,P0028,1,0.05
O08709,P0165,1,0.0
O08710,P0105,1,0.05
O08710,P0112,1,0.0
O08711,P0084,2,0.05
O08712,P0162,1,0.0
O08713,P0102,4,0.0
O08713,P0171,1,0.15
O08713,P0200,1,0.05
O08713,P0007,1,0.15
O08714,P0127,1,0.0
O08714,P0122,1,0.0
O08714,P0144,1,0.05
O08715,P0125,2,0.05
O08715,P0118,1,0.0
O08715,P0011,1,0.0
O08716,P0053,1,0.1
O08716,P0079,1,0.1
O08716,P0140,1,0.0
O08717,P0141,1,0.1
O08717,P0079,4,0.05
O08718,P0160,2,0.05
O08718,P0098,2,0.0
O08719,P0003,2,0.0
O08720,P0036,4,0.0
O08720,P0030,3,0.05
O08720,P0140,1,0.05
O08720,P0006,2,0.0
O08721,P0054,2,0.0
O08721,P0038,1,0.05
O08722,P0098,1,0.2
O08723,P0056,1,0.05
O08723,P0168,1,0.0
O08724,P0093,2,0.0
O08725,P0033,2,0.15
O08725,P0118,5,0.1
O08726,P0167,2,0.1
O08726,P0100,1,0.05
O08727,P0155,3,0.0
O08727,P0170,2,0.0
O08728,P0023,2,0.05
O08728,P0134,2,0.05
O08729,P0082,1,0.1
O08729,P0152,1,0.15
O08730,P0154,1,0.05
O08731,P0015,2,0.15
O08732,P0085,1,0.0
O08732,P0159,1,0.2
O08733,P0147,2,0.1
O08733,P0060,1,0.1
O08734,P0102,1,0.0
O08734,P0200,2,0.0
O08734,P0199,3,0.05
O08735,P0163,1,0.0
O08735,P0132,2,0.05
O08735,P0008,1,0.0
O08736,P0108,4,0.1
O08737,P0038,2,0.0
O08738,P0170,1,0.05
O08739,P0160,1,0.05
O08739,P0145,2,0.0
O08740,P0142,2,0.0
O08740,P0010,1,0.15
O08740,P0055,1,0.0
O08741,P0140,4,0.0
O08742,P0168,3,0.1
O08742,P0126,2,0.0
O08743,P0187,2,0.0
O08744,P0078,1,0.05
O08745,P0102,1,0.0
O08745,P0185,1,0.0
O08745,P0173,2,0.0
O08746,P0042,1,0.15
O08746,P0019,1,0.0
O08747,P0136,1,0.0
O08747,P0068,1,0.05
O08747,P0045,2,0.1
O08748,P0164,2,0.05
O08748,P0114,2,0.1
O08749,P0098,1,0.05
O08749,P0138,4,0.1
O08749,P0071,1,0.05
O08750,P0156,3,0.05
O08751,P0138,4,0.05
O08752,P0133,3,0.0
O08753,P0080,2,0.15
O08754,P0169,1,0.0
O08754,P0013,1,0.0
O08755,P0148,2,0.05
O08756,P0164,1,0.0
O08756,P0038,4,0.0
O08757,P0076,1,0.1
O08758,P0129,1,0.0
O08758,P0122,2,0.1
O08758,P0027,4,0.05
O08759,P0101,2,0.0
O08760,P0048,4,0.05
O08760,P0096,1,0.0
O08761,P0073,2,0.0
O08762,P0065,4,0.0
O08763,P0143,2,0.0
O08763,P0021,1,0.05
O08764,P0052,1,0.05
O08765,P0180,1,0.0
O08766,P0123,2,0.0
O08767,P0066,2,0.1
O08767,P0065,4,0.0
O08767,P0101,2,0.05
O08768,P0089,3,0.05
O08768,P0013,4,0.1
O08769,P0170,1,0.0
O08770,P0037,4,0.0
O08770,P0152,4,0.0
O08771,P0016,4,0.05
O08771,P0050,2,0.15
O08772,P0159,3,0.0
O08773,P0141,1,0.0
O08774,P0126,1,0.0
O08775,P0105,1,0.1
O08775,P0194,3,0.0
O08775,P0085,1,0.1
O08776,P0071,1,0.1
O08776,P0139,1,0.1
O08776,P0072,2,0.15
O08777,P0159,2,0.0
O08778,P0035,2,0.0
O08778,P0077,3,0.05
O08778,P0133,2,0.05
O08778,P0066,1,0.0
O08779,P0077,4,0.0
O08779,P0116,1,0.05
O08780,P0064,2,0.1
O08781,P0108,1,0.15
O08781,P0178,1,0.05
O08782,P0194,1,0.05
O08783,P0116,1,0.0
O08784,P0063,2,0.0
O08784,P0093,2,0.0
O08785,P0027,2,0.0
O08785,P0033,2,0.0
O08786,P0074,1,0.0
O08786,P0104,1,0.15
O08787,P0119,5,0.05
O08787,P0132,3,0.0
O08788,P0089,1,0.0
O08788,P0167,1,0.05
O08789,P0124,2,0.05
O08790,P0039,1,0.1
O08790,P0068,2,0.0
O08791,P0082,1,0.0
O08791,P0007,4,0.1
O08792,P0017,4,0.1
O08793,P0196,2,0.05
O08793,P0032,4,0.15
O08794,P0089,1,0.05
O08794,P0085,3,0.0
O08795,P0117,1,0.0
O08795,P0043,4,0.15
O08795,P0138,1,0.0
O08796,P0194,1,0.05
O08796,P0174,1,0.05
O08797,P0149,2,0.1
O08797,P0120,2,0.15
O08798,P0036,2,0.1
O08798,P0002,4,0.0
O08799,P0164,3,0.0
O08799,P0002,1,0.0
O08799,P0186,1,0.05
O08800,P0092,1,0.0
O08801,P0107,2,0.0
O08801,P0099,2,0.05
O08801,P0077,2,0.05
O08802,P0024,1,0.0
O08803,P0169,1,0.0
O08803,P0198,1,0.0
O08804,P0143,2,0.05
O08805,P0019,1,0.15
O08805,P0190,1,0.0
O08805,P0085,2,0.05
O08806,P0003,1,0.15
O08807,P0045,1,0.1
O08807,P0051,2,0.05
O08807,P0115,5,0.0
O08807,P0032,3,0.1
O08808,P0194,3,0.0
O08808,P0164,1,0.0
O08809,P0116,1,0.0
O08810,P0107,3,0.1
O08810,P0095,1,0.05
O08811,P0174,1,0.0
O08812,P0178,2,0.0
O08813,P0117,2,0.0
O08814,P0073,3,0.15
O08814,P0144,1,0.1
O08815,P0058,1,0.0
O08815,P0028,2,0.0
O08816,P0127,1,0.05
O08817,P0136,1,0.0
O08817,P0086,1,0.0
O08818,P0193,1,0.05
O08818,P0140,1,0.1
O08819,P0156,1,0.1
O08819,P0072,1,0.15
O08819,P0025,4,0.0
O08819,P0080,3,0.0
O08820,P0092,2,0.0
O08820,P0139,1,0.0
O08821,P0056,4,0.0
O08821,P0085,2,0.0
O08821,P0164,4,0.0
O08822,P0062,1,0.05
O08823,P0059,1,0.0
O08823,P0095,1,0.1
O08823,P0110,1,0.0
O08824,P0177,2,0.0
O08824,P0009,1,0.05
O08825,P0050,1,0.0
O08826,P0113,3,0.2
O08826,P0068,3,0.05
O08826,P0197,3,0.1
O08826,P0099,2,0.0
O08827,P0078,4,0.0
O08828,P0094,1,0.0
O08828,P0153,2,0.0
O08828,P0130,3,0.05
O08829,P0096,5,0.0
O08829,P0153,3,0.1
O08830,P0102,1,0.0
O08830,P0151,1,0.05
O08831,P0033,5,0.0
O08831,P0110,1,0.0
O08832,P0100,1,0.1
O08832,P0018,4,0.2
O08833,P0126,2,0.1
O08833,P0111,2,0.0
O08834,P0017,2,0.0
O08834,P0181,1,0.0
O08834,P0010,1,0.0
O08835,P0053,3,0.0
O08836,P0122,1,0.05
O08837,P0195,1,0.0
O08838,P0011,1,0.2
O08839,P0181,2,0.0
O08840,P0071,4,0.0
O08840,P0085,1,0.1
O08841,P0111,1,0.0
O08841,P0100,1,0.05
O08841,P0027,1,0.05
O08841,P0053,2,0.1
O08842,P0195,1,0.0
O08842,P0172,1,0.0
O08843,P0041,2,0.05
O08843,P0187,2,0.1
O08843,P0166,1,0.0
O08844,P0057,1,0.0
O08844,P0109,1,0.1
O08844,P0025,1,0.0
O08845,P0138,2,0.0
O08845,P0162,5,0.1
O08846,P0130,1,0.05
O08847,P0116,4,0.0
O08847,P0075,1,0.0
O08848,P0034,1,0.1
O08848,P0077,3,0.1
O08848,P0186,1,0.05
O08849,P0024,1,0.0
O08849,P0003,3,0.05
O08850,P0002,1,0.1
O08850,P0178,1,0.15
O08851,P0082,2,0.0
O08851,P0050,5,0.1
O08852,P0034,1,0.05
O08852,P0173,1,0.1
O08852,P0013,4,0.05
O08853,P0200,2,0.1
O08854,P0132,2,0.05
O08855,P0089,3,0.1
O08856,P0106,1,0.05
O08856,P0169,2,0.0
O08856,P0111,3,0.15
O08857,P0113,3,0.0
O08857,P0096,1,0.0
O08858,P0111,2,0.0
O08858,P0118,2,0.05
O08858,P0103,2,0.1
O08858,P0073,1,0.0
O08859,P0149,2,0.1
O08859,P0016,1,0.1
O08859,P0099,4,0.1
O08860,P0111,3,0.0
O08860,P0095,1,0.1
O08860,P0128,2,0.0
O08860,P0150,1,0.0
O08861,P0062,2,0.2
O08862,P0199,1,0.05
O08863,P0075,3,0.05
O08863,P0103,1,0.0
O08863,P0005,1,0.0
O08864,P0046,4,0.05
O08865,P0167,1,0.1
O08866,P0020,2,0.1
O08867,P0075,2,0.05
O08867,P0106,1,0.2
O08868,P0143,2,0.15
O08868,P0050,2,0.0
O08868,P0007,2,0.05
O08869,P0185,1,0.0
O08869,P0124,2,0.05
O08870,P0150,1,0.05
O08870,P0122,2,0.0
O08870,P0178,3,0.1
O08871,P0137,1,0.0
O08871,P0195,1,0.15
O08871,P0126,2,0.0
O08872,P0123,1,0.1
O08872,P0187,1,0.05
O08872,P0154,2,0.15
O08872,P0146,4,0.05
O08873,P0028,2,0.0
O08874,P0119,2,0.0
O08875,P0141,3,0.1
O08875,P0177,1,0.0
O08875,P0041,2,0.15
O08876,P0104,1,0.05
O08877,P0094,2,0.05
O08877,P0067,1,0.0
O08877,P0099,4,0.05
O08877,P0153,1,0.0
O08878,P0068,4,0.0
O08878,P0082,5,0.05
O08878,P0161,1,0.0
O08879,P0082,1,0.0
O08880,P0042,3,0.2
O08880,P0087,3,0.05
O08881,P0137,2,0.0
O08882,P0053,1,0.15
O08882,P0195,1,0.15
O08882,P0170,3,0.0
O08883,P0077,3,0.05
O08884,P0022,2,0.0
O08885,P0016,1,0.1
O08885,P0060,2,0.1
O08885,P0098,1,0.05
O08886,P0093,4,0.05
O08887,P0149,1,0.0
O08887,P0041,2,0.2
O08887,P0004,1,0.05
O08888,P0116,1,0.0
O08889,P0003,1,0.15
O08890,P0083,4,0.05
O08890,P0041,2,0.0
O08890,P0053,4,0.15
O08891,P0139,1,0.0
O08891,P0057,2,0.0
O08891,P0046,3,0.2
O08892,P0162,2,0.05
O08892,P0040,1,0.1
O08893,P0031,1,0.05
O08894,P0145,3,0.0
O08894,P0116,1,0.0
O08895,P0169,3,0.0
O08895,P0078,3,0.1
O08896,P0027,2,0.1
O08896,P0095,1,0.0
O08896,P0018,1,0.0
O08897,P0148,1,0.0
O08897,P0078,1,0.0
O08897,P0051,1,0.0
O08898,P0022,2,0.15
O08898,P0072,1,0.05
O08898,P0088,1,0.0
O08899,P0124,1,0.05
O08899,P0159,1,0.1
O08900,P0169,1,0.1
O08900,P0045,1,0.0
O08900,P0022,4,0.0
O08901,P0072,3,0.0
O08901,P0023,3,0.0
O08902,P0191,3,0.0
O08903,P0080,2,0.1
O08904,P0060,3,0.05
O08904,P0082,2,0.05
O08905,P0107,2,0.05
O08905,P0147,2,0.2
O08906,P0034,3,0.05
O08907,P0022,2,0.1
O08907,P0029,3,0.0
O08908,P0171,3,0.0
O08908,P0150,3,0.15
O08909,P0044,1,0.05
O08909,P0023,1,0.1
O08910,P0008,2,0.0
O08910,P0197,2,0.05
O08911,P0090,1,0.0
O08911,P0150,2,0.0
O08911,P0148,2,0.05
O08912,P0086,1,0.05
O08913,P0107,4,0.05
O08914,P0041,1,0.0
O08914,P0108,1,0.0
O08914,P0135,1,0.1
O08914,P0172,1,0.15
O08915,P0140,1,0.1
O08915,P0183,3,0.15
O08916,P0068,5,0.05
O08916,P0080,2,0.05
O08916,P0066,3,0.1
O08916,P0050,1,0.0
O08917,P0147,1,0.0
O08917,P0059,1,0.0
O08918,P0191,1,0.1
O08919,P0104,1,0.0
O08919,P0033,5,0.05
O08919,P0190,2,0.1
O08920,P0075,3,0.2
O08921,P0075,2,0.15
O08921,P0135,2,0.0
O08922,P0180,1,0.0
O08923,P0072,1,0.0
O08923,P0086,3,0.1
O08923,P0108,2,0.0
O08924,P0144,1,0.0
O08925,P0001,1,0.0
O08925,P0159,2,0.1
O08925,P0025,1,0.05
O08925,P0089,1,0.0
O08926,P0123,3,0.05
O08927,P0183,1,0.0
O08927,P0140,1,0.0
O08928,P0011,3,0.0
O08928,P0183,3,0.05
O08929,P0038,4,0.05
O08930,P0071,3,0.1
O08930,P0040,1,0.1
O08931,P0062,2,0.1
O08932,P0097,1,0.1
O08932,P0166,2,0.0
O08932,P0017,1,0.0
O08933,P0142,1,0.0
O08933,P0051,1,0.0
O08933,P0181,3,0.0
O08934,P0080,1,0.0
O08934,P0157,1,0.05
O08934,P0095,2,0.05
O08935,P0078,1,0.15
O08936,P0142,1,0.1
O08936,P0045,1,0.0
O08937,P0032,2,0.1
O08938,P0137,2,0.0
O08938,P0127,1,0.0
O08938,P0195,1,0.05
O08939,P0004,1,0.15
O08939,P0142,5,0.1
O08940,P0038,1,0.0
O08940,P0063,3,0.0
O08940,P0015,1,0.0
O08940,P0194,4,0.1
O08941,P0099,1,0.1
O08942,P0051,1,0.1
O08942,P0062,3,0.1
O08942,P0114,2,0.15
O08942,P0064,1,0.1
O08943,P0082,1,0.0
O08943,P0100,1,0.1
O08944,P0120,1,0.0
O08944,P0059,2,0.1
O08945,P0127,1,0.0
O08946,P0052,4,0.2
O08947,P0098,1,0.0
O08947,P0138,1,0.05
O08948,P0040,4,0.0
O08949,P0160,3,0.0
O08950,P0156,1,0.05
O08950,P0042,1,0.0
O08950,P0178,1,0.0
O08951,P0199,1,0.1
O08952,P0008,3,0.05
O08952,P0196,4,0.05
O08953,P0047,1,0.15
O08954,P0079,1,0.05
O08954,P0037,1,0.0
O08954,P0048,4,0.05
O08955,P0021,3,0.15
O08955,P0126,1,0.05
O08955,P0027,1,0.05
O08956,P0045,1,0.15
O08956,P0092,2,0.1
O08957,P0061,3,0.05
O08957,P0176,2,0.0
O08958,P0097,1,0.05
O08958,P0131,1,0.1
O08959,P0029,1,0.0
O08959,P0016,5,0.05
O08960,P0192,1,0.0
O08961,P0027,1,0.0
O08961,P0102,2,0.05
O08962,P0121,2,0.15
O08963,P0106,1,0.05
O08964,P0040,2,0.0
O08964,P0028,3,0.0
O08965,P0152,3,0.0
O08965,P0079,1,0.0
O08965,P0037,5,0.05
O08965,P0189,1,0.0
O08966,P0099,1,0.0
O08966,P0080,2,0.1
O08966,P0005,2,0.1
O08967,P0047,5,0.0
O08968,P0184,5,0.0
O08968,P0194,3,0.05
O08968,P0111,3,0.1
O08969,P0085,2,0.0
O08970,P0084,2,0.05
O08971,P0048,2,0.0
O08971,P0133,1,0.05
O08972,P0180,3,0.1
O08973,P0009,2,0.05
O08973,P0030,1,0.05
O08973,P0154,1,0.1
O08974,P0085,2,0.05
O08974,P0187,2,0.2
O08975,P0193,1,0.05
O08976,P0174,1,0.1
O08976,P0172,2,0.2
O08977,P0118,1,0.0
O08977,P0111,3,0.05
O08977,P0035,2,0.0
O08978,P0126,1,0.0
O08979,P0197,2,0.05
O08979,P0132,1,0.1
O08980,P0021,5,0.2
O08980,P0147,1,0.0
O08980,P0093,1,0.05
O08981,P0063,2,0.1
O08981,P0169,2,0.0
O08981,P0110,3,0.0
O08982,P0022,5,0.1
O08983,P0093,3,0.05
O08983,P0072,1,0.05
O08984,P0026,2,0.0
O08985,P0015,1,0.2
O08985,P0093,2,0.05
O08985,P0033,2,0.1
O08986,P0124,2,0.1
O08987,P0001,3,0.1
O08988,P0160,1,0.1
O08988,P0106,5,0.05
O08989,P0099,2,0.05
O08989,P0014,3,0.0
O08989,P0084,3,0.1
O08990,P0184,3,0.05
O08990,P0166,4,0.1
O08990,P0008,1,0.15
O08991,P0078,1,0.15
O08991,P0053,3,0.05
O08992,P0007,2,0.15
O08993,P0011,4,0.05
O08994,P0081,1,0.0
O08994,P0037,3,0.2
O08994,P0122,2,0.0
O08995,P0177,1,0.1
O08995,P0113,1,0.0
O08995,P0110,1,0.1
O08996,P0140,1,0.0
O08996,P0032,1,0.0
O08997,P0012,1,0.0
O08997,P0172,1,0.0
O08998,P0195,2,0.15
O08998,P0151,1,0.1
O08999,P0150,1,0.05
O08999,P0050,1,0.15
O09000,P0055,3,0.1
O09000,P0190,2,0.15
O09000,P0027,1,0.05
O09000,P0170,1,0.05
O09001,P0092,1,0.0
O09001,P0087,1,0.05
O09001,P0181,1,0.05
O09002,P0027,2,0.05
O09002,P0119,2,0.1
O09003,P0086,1,0.05
O09004,P0122,1,0.05
O09004,P0183,2,0.05
O09005,P0188,1,0.0
O09006,P0179,1,0.05
O09006,P0082,1,0.0
O09007,P0163,2,0.0
O09008,P0106,2,0.0
O09008,P0097,3,0.0
O09009,P0057,3,0.1
O09009,P0044,1,0.0
O09010,P0005,2,0.05
O09010,P0064,3,0.05
O09010,P0144,5,0.0
O09010,P0008,1,0.05
O09011,P0082,1,0.1
O09011,P0146,2,0.05
O09011,P0174,1,0.05
O09012,P0193,3,0.05
O09012,P0145,2,0.1
O09012,P0072,3,0.0
O09013,P0044,2,0.2
O09013,P0103,1,0.0
O09014,P0163,1,0.2
O09014,P0101,1,0.05
O09015,P0050,3,0.0
O09015,P0127,3,0.0
O09016,P0152,1,0.05
O09016,P0091,1,0.0
O09017,P0056,3,0.0
O09018,P0140,1,0.1
O09018,P0010,2,0.0
O09019,P0146,1,0.0
O09019,P0156,1,0.2
O09020,P0033,2,0.0
O09020,P0073,1,0.0
O09021,P0066,2,0.15
O09021,P0191,1,0.15
O09022,P0142,1,0.1
O09022,P0104,1,0.0
O09023,P0193,1,0.05
O09023,P0075,2,0.05
O09024,P0139,2,0.0
O09024,P0200,1,0.05
O09025,P0170,1,0.0
O09025,P0122,2,0.15
O09026,P0014,1,0.05
O09027,P0024,3,0.15
O09027,P0112,1,0.1
O09027,P0187,1,0.15
O09028,P0038,3,0.0
O09028,P0172,2,0.05
O09029,P0009,1,0.0
O09029,P0184,1,0.0
O09030,P0120,1,0.0
O09031,P0126,1,0.0
O09032,P0033,2,0.0
O09033,P0050,1,0.05
O09033,P0161,5,0.1
O09034,P0139,1,0.05
O09035,P0098,1,0.05
O09035,P0064,5,0.15
O09035,P0172,3,0.0
O09036,P0160,2,0.1
O09036,P0022,2,0.0
O09037,P0036,3,0.05
O09037,P0157,1,0.1
O09038,P0198,2,0.0
O09039,P0157,4,0.0
O09039,P0096,1,0.0
O09040,P0082,4,0.0
O09040,P0001,1,0.05
O09041,P0041,1,0.15
O09041,P0184,2,0.1
O09041,P0086,4,0.1
O09042,P0186,1,0.1
O09043,P0037,3,0.2
O09043,P0102,2,0.2
O09044,P0140,2,0.0
O09045,P0070,1,0.05
O09045,P0084,4,0.05
O09045,P0079,1,0.0
O09045,P0110,1,0.0
O09046,P0161,2,0.15
O09046,P0020,1,0.05
O09047,P0147,2,0.0
O09048,P0025,4,0.1
O09049,P0065,1,0.05
O09049,P0090,1,0.05
O09049,P0196,1,0.0
O09050,P0155,2,0.0
O09050,P0149,4,0.0
O09050,P0141,2,0.0
O09051,P0044,2,0.0
O09051,P0178,1,0.0
O09052,P0184,1,0.2
O09053,P0113,2,0.05
O09053,P0145,3,0.05
O09054,P0133,1,0.0
O09055,P0142,1,0.0
O09056,P0009,1,0.0
O09056,P0147,2,0.0
O09057,P0060,1,0.0
O09057,P0199,3,0.05
O09058,P0071,3,0.1
O09059,P0089,2,0.15
O09059,P0030,1,0.0
O09060,P0131,2,0.1
O09060,P0043,2,0.15
O09061,P0190,1,0.1
O09062,P0080,2,0.05
O09062,P0037,2,0.0
O09063,P0017,1,0.0
O09064,P0143,1,0.1
O09064,P0189,1,0.0
O09065,P0082,1,0.05
O09065,P0111,2,0.05
O09066,P0090,1,0.15
O09066,P0062,1,0.05
O09066,P0192,1,0.15
O09067,P0040,4,0.05
O09067,P0196,1,0.0
O09068,P0106,3,0.15
O09068,P0115,1,0.1
O09069,P0023,1,0.1
O09069,P0159,3,0.1
O09070,P0174,2,0.0
O09070,P0109,1,0.1
O09071,P0062,1,0.0
O09072,P0115,1,0.05
O09072,P0179,1,0.05
O09073,P0173,3,0.05
O09073,P0098,4,0.1
O09074,P0158,1,0.1
O09074,P0173,1,0.0
O09074,P0125,2,0.0
O09074,P0074,2,0.0
O09075,P0150,4,0.0
O09076,P0029,1,0.15
O09077,P0188,1,0.0
O09077,P0122,1,0.15
O09078,P0034,1,0.0
O09078,P0017,2,0.0
O09079,P0102,1,0.0
O09079,P0167,1,0.05
O09079,P0046,2,0.0
O09080,P0002,2,0.05
O09080,P0108,1,0.05
O09081,P0102,3,0.0
O09081,P0124,1,0.0
O09081,P0155,2,0.05
O09082,P0099,3,0.1
O09082,P0044,3,0.0
